v9,v8,v7,v6,v5,v4,v3,v2,v1,v0,Detection
0.5330504,0.5286219,0.5101572,0.491602,0.4735176,0.504876,0.5272613,0.5611212,0.5702007,0.5623998,0.0
0.5286219,0.5101572,0.491602,0.4735176,0.504876,0.5272613,0.5611212,0.5702007,0.5623998,0.5693745,0.0
0.5101572,0.491602,0.4735176,0.504876,0.5272613,0.5611212,0.5702007,0.5623998,0.5693745,0.5776656,0.0
0.491602,0.4735176,0.504876,0.5272613,0.5611212,0.5702007,0.5623998,0.5693745,0.5776656,0.6003085,0.0
0.4735176,0.504876,0.5272613,0.5611212,0.5702007,0.5623998,0.5693745,0.5776656,0.6003085,0.6268677,0.0
0.504876,0.5272613,0.5611212,0.5702007,0.5623998,0.5693745,0.5776656,0.6003085,0.6268677,0.625115,0.0
0.5272613,0.5611212,0.5702007,0.5623998,0.5693745,0.5776656,0.6003085,0.6268677,0.625115,0.6413768,0.0
0.5611212,0.5702007,0.5623998,0.5693745,0.5776656,0.6003085,0.6268677,0.625115,0.6413768,0.6755966,0.0
0.5702007,0.5623998,0.5693745,0.5776656,0.6003085,0.6268677,0.625115,0.6413768,0.6755966,0.7120211,0.0
0.5623998,0.5693745,0.5776656,0.6003085,0.6268677,0.625115,0.6413768,0.6755966,0.7120211,0.7234491,0.0
0.5693745,0.5776656,0.6003085,0.6268677,0.625115,0.6413768,0.6755966,0.7120211,0.7234491,0.7275632,0.0
0.5776656,0.6003085,0.6268677,0.625115,0.6413768,0.6755966,0.7120211,0.7234491,0.7275632,0.7597019,0.0
0.6003085,0.6268677,0.625115,0.6413768,0.6755966,0.7120211,0.7234491,0.7275632,0.7597019,0.7894885,0.0
0.6268677,0.625115,0.6413768,0.6755966,0.7120211,0.7234491,0.7275632,0.7597019,0.7894885,0.8030668,0.0
0.625115,0.6413768,0.6755966,0.7120211,0.7234491,0.7275632,0.7597019,0.7894885,0.8030668,0.8000764,0.0
0.6413768,0.6755966,0.7120211,0.7234491,0.7275632,0.7597019,0.7894885,0.8030668,0.8000764,0.8343804,0.0
0.6755966,0.7120211,0.7234491,0.7275632,0.7597019,0.7894885,0.8030668,0.8000764,0.8343804,0.8270101,0.0
0.7120211,0.7234491,0.7275632,0.7597019,0.7894885,0.8030668,0.8000764,0.8343804,0.8270101,0.8430744,0.0
0.7234491,0.7275632,0.7597019,0.7894885,0.8030668,0.8000764,0.8343804,0.8270101,0.8430744,0.8829816,0.0
0.7275632,0.7597019,0.7894885,0.8030668,0.8000764,0.8343804,0.8270101,0.8430744,0.8829816,0.9040204,0.0
0.7597019,0.7894885,0.8030668,0.8000764,0.8343804,0.8270101,0.8430744,0.8829816,0.9040204,0.9132991,0.0
0.7894885,0.8030668,0.8000764,0.8343804,0.8270101,0.8430744,0.8829816,0.9040204,0.9132991,0.8938782,0.0
0.8030668,0.8000764,0.8343804,0.8270101,0.8430744,0.8829816,0.9040204,0.9132991,0.8938782,0.9158165,0.0
0.8000764,0.8343804,0.8270101,0.8430744,0.8829816,0.9040204,0.9132991,0.8938782,0.9158165,0.9012382,0.0
0.8343804,0.8270101,0.8430744,0.8829816,0.9040204,0.9132991,0.8938782,0.9158165,0.9012382,0.9009037,0.0
0.8270101,0.8430744,0.8829816,0.9040204,0.9132991,0.8938782,0.9158165,0.9012382,0.9009037,0.8862021,0.0
0.8430744,0.8829816,0.9040204,0.9132991,0.8938782,0.9158165,0.9012382,0.9009037,0.8862021,0.9255354,0.0
0.8829816,0.9040204,0.9132991,0.8938782,0.9158165,0.9012382,0.9009037,0.8862021,0.9255354,0.9582385,0.0
0.9040204,0.9132991,0.8938782,0.9158165,0.9012382,0.9009037,0.8862021,0.9255354,0.9582385,0.9434789,0.0
0.9132991,0.8938782,0.9158165,0.9012382,0.9009037,0.8862021,0.9255354,0.9582385,0.9434789,0.9259882,0.0
