v9,v8,v7,v6,v5,v4,v3,v2,v1,v0,Detection
0.0255891,0.0119988,0.0093762,0.0030753,0.0146457,0.01323,-0.0028329,-0.0019727,-0.0059018,-0.0186161,0.0
0.0119988,0.0093762,0.0030753,0.0146457,0.01323,-0.0028329,-0.0019727,-0.0059018,-0.0186161,-0.0084324,0.0
0.0093762,0.0030753,0.0146457,0.01323,-0.0028329,-0.0019727,-0.0059018,-0.0186161,-0.0084324,0.0014927,0.0
0.0030753,0.0146457,0.01323,-0.0028329,-0.0019727,-0.0059018,-0.0186161,-0.0084324,0.0014927,0.0054087,0.0
0.0146457,0.01323,-0.0028329,-0.0019727,-0.0059018,-0.0186161,-0.0084324,0.0014927,0.0054087,0.003307,0.0
0.01323,-0.0028329,-0.0019727,-0.0059018,-0.0186161,-0.0084324,0.0014927,0.0054087,0.003307,-0.0047518,0.0
-0.0028329,-0.0019727,-0.0059018,-0.0186161,-0.0084324,0.0014927,0.0054087,0.003307,-0.0047518,0.0051877,0.0
-0.0019727,-0.0059018,-0.0186161,-0.0084324,0.0014927,0.0054087,0.003307,-0.0047518,0.0051877,0.017931,0.0
-0.0059018,-0.0186161,-0.0084324,0.0014927,0.0054087,0.003307,-0.0047518,0.0051877,0.017931,0.0284394,0.0
-0.0186161,-0.0084324,0.0014927,0.0054087,0.003307,-0.0047518,0.0051877,0.017931,0.0284394,0.0406018,0.0
-0.0084324,0.0014927,0.0054087,0.003307,-0.0047518,0.0051877,0.017931,0.0284394,0.0406018,0.0466828,0.0
0.0014927,0.0054087,0.003307,-0.0047518,0.0051877,0.017931,0.0284394,0.0406018,0.0466828,0.0527324,0.0
0.0054087,0.003307,-0.0047518,0.0051877,0.017931,0.0284394,0.0406018,0.0466828,0.0527324,0.0538339,0.0
0.003307,-0.0047518,0.0051877,0.017931,0.0284394,0.0406018,0.0466828,0.0527324,0.0538339,0.0490065,0.0
-0.0047518,0.0051877,0.017931,0.0284394,0.0406018,0.0466828,0.0527324,0.0538339,0.0490065,0.0483145,0.0
0.0051877,0.017931,0.0284394,0.0406018,0.0466828,0.0527324,0.0538339,0.0490065,0.0483145,0.0514846,0.0
