v9,v8,v7,v6,v5,v4,v3,v2,v1,v0,Detection
0.0339449,0.0245479,0.0095056,-0.0103766,-0.0271011,-0.0367078,-0.0322285,-0.0362831,-0.0432709,-0.0373017,0.0
0.0245479,0.0095056,-0.0103766,-0.0271011,-0.0367078,-0.0322285,-0.0362831,-0.0432709,-0.0373017,-0.0353505,0.0
0.0095056,-0.0103766,-0.0271011,-0.0367078,-0.0322285,-0.0362831,-0.0432709,-0.0373017,-0.0353505,-0.0192924,0.0
-0.0103766,-0.0271011,-0.0367078,-0.0322285,-0.0362831,-0.0432709,-0.0373017,-0.0353505,-0.0192924,-0.0090305,0.0
-0.0271011,-0.0367078,-0.0322285,-0.0362831,-0.0432709,-0.0373017,-0.0353505,-0.0192924,-0.0090305,0.0083092,0.0
-0.0367078,-0.0322285,-0.0362831,-0.0432709,-0.0373017,-0.0353505,-0.0192924,-0.0090305,0.0083092,0.0213554,0.0
-0.0322285,-0.0362831,-0.0432709,-0.0373017,-0.0353505,-0.0192924,-0.0090305,0.0083092,0.0213554,0.0403667,0.0
-0.0362831,-0.0432709,-0.0373017,-0.0353505,-0.0192924,-0.0090305,0.0083092,0.0213554,0.0403667,0.0388384,0.0
-0.0432709,-0.0373017,-0.0353505,-0.0192924,-0.0090305,0.0083092,0.0213554,0.0403667,0.0388384,0.028569,0.0
-0.0373017,-0.0353505,-0.0192924,-0.0090305,0.0083092,0.0213554,0.0403667,0.0388384,0.028569,0.0388723,0.0
-0.0353505,-0.0192924,-0.0090305,0.0083092,0.0213554,0.0403667,0.0388384,0.028569,0.0388723,0.031079,0.0
-0.0192924,-0.0090305,0.0083092,0.0213554,0.0403667,0.0388384,0.028569,0.0388723,0.031079,0.024445,0.0
-0.0090305,0.0083092,0.0213554,0.0403667,0.0388384,0.028569,0.0388723,0.031079,0.024445,0.0105662,0.0
0.0083092,0.0213554,0.0403667,0.0388384,0.028569,0.0388723,0.031079,0.024445,0.0105662,0.0052235,0.0
0.0213554,0.0403667,0.0388384,0.028569,0.0388723,0.031079,0.024445,0.0105662,0.0052235,-0.0005091,0.0
0.0403667,0.0388384,0.028569,0.0388723,0.031079,0.024445,0.0105662,0.0052235,-0.0005091,-0.0099324,0.0
0.0388384,0.028569,0.0388723,0.031079,0.024445,0.0105662,0.0052235,-0.0005091,-0.0099324,-0.0166122,0.0
0.028569,0.0388723,0.031079,0.024445,0.0105662,0.0052235,-0.0005091,-0.0099324,-0.0166122,-0.0064647,0.0
0.0388723,0.031079,0.024445,0.0105662,0.0052235,-0.0005091,-0.0099324,-0.0166122,-0.0064647,0.0022214,0.0
0.031079,0.024445,0.0105662,0.0052235,-0.0005091,-0.0099324,-0.0166122,-0.0064647,0.0022214,0.0038938,0.0
0.024445,0.0105662,0.0052235,-0.0005091,-0.0099324,-0.0166122,-0.0064647,0.0022214,0.0038938,0.0065559,0.0
0.0105662,0.0052235,-0.0005091,-0.0099324,-0.0166122,-0.0064647,0.0022214,0.0038938,0.0065559,0.0251551,0.0
0.0052235,-0.0005091,-0.0099324,-0.0166122,-0.0064647,0.0022214,0.0038938,0.0065559,0.0251551,0.041716,0.0
-0.0005091,-0.0099324,-0.0166122,-0.0064647,0.0022214,0.0038938,0.0065559,0.0251551,0.041716,0.0425832,0.0
-0.0099324,-0.0166122,-0.0064647,0.0022214,0.0038938,0.0065559,0.0251551,0.041716,0.0425832,0.0390629,0.0
-0.0166122,-0.0064647,0.0022214,0.0038938,0.0065559,0.0251551,0.041716,0.0425832,0.0390629,0.0586213,0.0
-0.0064647,0.0022214,0.0038938,0.0065559,0.0251551,0.041716,0.0425832,0.0390629,0.0586213,0.0667817,0.0
0.0022214,0.0038938,0.0065559,0.0251551,0.041716,0.0425832,0.0390629,0.0586213,0.0667817,0.0605608,0.0
0.0038938,0.0065559,0.0251551,0.041716,0.0425832,0.0390629,0.0586213,0.0667817,0.0605608,0.0593188,0.0
0.0065559,0.0251551,0.041716,0.0425832,0.0390629,0.0586213,0.0667817,0.0605608,0.0593188,0.0516368,0.0
0.0251551,0.041716,0.0425832,0.0390629,0.0586213,0.0667817,0.0605608,0.0593188,0.0516368,0.0587016,0.0
0.041716,0.0425832,0.0390629,0.0586213,0.0667817,0.0605608,0.0593188,0.0516368,0.0587016,0.0613159,0.0
0.0425832,0.0390629,0.0586213,0.0667817,0.0605608,0.0593188,0.0516368,0.0587016,0.0613159,0.0571706,0.0
0.0390629,0.0586213,0.0667817,0.0605608,0.0593188,0.0516368,0.0587016,0.0613159,0.0571706,0.0575133,0.0
0.0586213,0.0667817,0.0605608,0.0593188,0.0516368,0.0587016,0.0613159,0.0571706,0.0575133,0.0537877,0.0
0.0667817,0.0605608,0.0593188,0.0516368,0.0587016,0.0613159,0.0571706,0.0575133,0.0537877,0.0518733,0.0
0.0605608,0.0593188,0.0516368,0.0587016,0.0613159,0.0571706,0.0575133,0.0537877,0.0518733,0.0365053,0.0
0.0593188,0.0516368,0.0587016,0.0613159,0.0571706,0.0575133,0.0537877,0.0518733,0.0365053,0.0408274,0.0
0.0516368,0.0587016,0.0613159,0.0571706,0.0575133,0.0537877,0.0518733,0.0365053,0.0408274,0.0324595,0.0
0.0587016,0.0613159,0.0571706,0.0575133,0.0537877,0.0518733,0.0365053,0.0408274,0.0324595,0.0379434,0.0
0.0613159,0.0571706,0.0575133,0.0537877,0.0518733,0.0365053,0.0408274,0.0324595,0.0379434,0.0199807,0.0
0.0571706,0.0575133,0.0537877,0.0518733,0.0365053,0.0408274,0.0324595,0.0379434,0.0199807,-0.0059082,0.0
0.0575133,0.0537877,0.0518733,0.0365053,0.0408274,0.0324595,0.0379434,0.0199807,-0.0059082,-0.0144186,0.0
0.0537877,0.0518733,0.0365053,0.0408274,0.0324595,0.0379434,0.0199807,-0.0059082,-0.0144186,-0.0348354,0.0
0.0518733,0.0365053,0.0408274,0.0324595,0.0379434,0.0199807,-0.0059082,-0.0144186,-0.0348354,-0.0442319,0.0
0.0365053,0.0408274,0.0324595,0.0379434,0.0199807,-0.0059082,-0.0144186,-0.0348354,-0.0442319,-0.0688993,0.0
0.0408274,0.0324595,0.0379434,0.0199807,-0.0059082,-0.0144186,-0.0348354,-0.0442319,-0.0688993,-0.0809064,0.0
0.0324595,0.0379434,0.0199807,-0.0059082,-0.0144186,-0.0348354,-0.0442319,-0.0688993,-0.0809064,-0.1027321,0.0
0.0379434,0.0199807,-0.0059082,-0.0144186,-0.0348354,-0.0442319,-0.0688993,-0.0809064,-0.1027321,-0.0954283,0.0
0.0199807,-0.0059082,-0.0144186,-0.0348354,-0.0442319,-0.0688993,-0.0809064,-0.1027321,-0.0954283,-0.1050647,0.0
-0.0059082,-0.0144186,-0.0348354,-0.0442319,-0.0688993,-0.0809064,-0.1027321,-0.0954283,-0.1050647,-0.1039913,0.0
-0.0144186,-0.0348354,-0.0442319,-0.0688993,-0.0809064,-0.1027321,-0.0954283,-0.1050647,-0.1039913,-0.1011116,0.0
-0.0348354,-0.0442319,-0.0688993,-0.0809064,-0.1027321,-0.0954283,-0.1050647,-0.1039913,-0.1011116,-0.0993561,0.0
-0.0442319,-0.0688993,-0.0809064,-0.1027321,-0.0954283,-0.1050647,-0.1039913,-0.1011116,-0.0993561,-0.0850095,0.0
-0.0688993,-0.0809064,-0.1027321,-0.0954283,-0.1050647,-0.1039913,-0.1011116,-0.0993561,-0.0850095,-0.089456,0.0
-0.0809064,-0.1027321,-0.0954283,-0.1050647,-0.1039913,-0.1011116,-0.0993561,-0.0850095,-0.089456,-0.0863736,0.0
-0.1027321,-0.0954283,-0.1050647,-0.1039913,-0.1011116,-0.0993561,-0.0850095,-0.089456,-0.0863736,-0.0792808,0.0
-0.0954283,-0.1050647,-0.1039913,-0.1011116,-0.0993561,-0.0850095,-0.089456,-0.0863736,-0.0792808,-0.0789132,0.0
-0.1050647,-0.1039913,-0.1011116,-0.0993561,-0.0850095,-0.089456,-0.0863736,-0.0792808,-0.0789132,-0.0928176,0.0
-0.1039913,-0.1011116,-0.0993561,-0.0850095,-0.089456,-0.0863736,-0.0792808,-0.0789132,-0.0928176,-0.1028327,0.0
-0.1011116,-0.0993561,-0.0850095,-0.089456,-0.0863736,-0.0792808,-0.0789132,-0.0928176,-0.1028327,-0.1093593,0.0
-0.0993561,-0.0850095,-0.089456,-0.0863736,-0.0792808,-0.0789132,-0.0928176,-0.1028327,-0.1093593,-0.108519,0.0
-0.0850095,-0.089456,-0.0863736,-0.0792808,-0.0789132,-0.0928176,-0.1028327,-0.1093593,-0.108519,-0.1231691,0.0
-0.089456,-0.0863736,-0.0792808,-0.0789132,-0.0928176,-0.1028327,-0.1093593,-0.108519,-0.1231691,-0.1400026,0.0
-0.0863736,-0.0792808,-0.0789132,-0.0928176,-0.1028327,-0.1093593,-0.108519,-0.1231691,-0.1400026,-0.1410926,0.0
-0.0792808,-0.0789132,-0.0928176,-0.1028327,-0.1093593,-0.108519,-0.1231691,-0.1400026,-0.1410926,-0.1444175,0.0
